user0000002	D4EA-0000-0340-F722
user0008746	A67A-0000-0309-AF6B
user0008747	A67B-0000-0347-C8AC
user0008748	A67D-0000-0311-DAA2
user0008749	A67D-0000-034B-9F78
user0008750	A67E-0000-033B-59AE
user0008751	A680-0000-0320-23F5
user0008752	A684-0000-030C-C681
user0008753	A685-0000-034C-97B1
user0008754	A688-0000-0321-5B3D
user0008755	A688-0000-0346-8222
user0008756	A68D-0000-0300-3E9B
user0008757	A68F-0000-0335-2F52
user0008758	A690-0000-0333-F206
user0008759	ED15-0000-0358-C024
user0008760	ED17-0000-0332-A060
user0008761	ED19-0000-0356-C7B0
user0008762	ED1A-0000-031B-2337
user0008763	ED1F-0000-034B-AD23
user0008764	ED21-0000-0312-8953
user0008765	ED21-0000-035E-6BF8
user0008766	ED21-0000-0362-96E4
user0008767	48B1-0000-030B-3CA9
user0008768	48B5-0000-0343-8184
user0008769	48B6-0000-0301-1F59
user0008770	48B6-0000-030E-934E
user0008771	D5C7-0000-0357-588F
user0008772	D5C8-0000-0351-5DD2
user0008773	5FF6-0000-0315-E93F
user0008774	5FF7-0000-0343-666F
user0008775	5FF9-0000-0349-5C8F
user0008776	5FF9-0000-035B-73EB
user0008777	5FFF-0000-02FF-7F9F
user0008778	5FFF-0000-0340-0420
user0008779	BE03-0000-034C-0815
user0008780	BE04-0000-0328-59A1
user0008781	BE04-0000-0337-7C01
user0008782	BE05-0000-0307-C74B
user0008783	BE07-0000-034E-CCA1
user0008784	BE08-0000-034D-5E3B
user0008785	BE08-0000-0357-C168
user0008786	BE09-0000-0316-81C4
user0008787	BE09-0000-0345-AC02
user0008788	192C-0000-0359-588E
user0008789	192C-0000-0359-5A87
user0008790	8EA9-0000-035F-547B
user0008791	D5CB-0000-033F-D5C0
user0008792	8EAB-0000-030C-8389
user0008793	192D-0000-032B-A714
user0008794	D5CC-0000-0331-4102
user0008795	1931-0000-0355-E816
user0008796	8EB0-0000-0303-A653
user0008797	D5CD-0000-035C-E444
user0008798	8EB0-0000-0352-7478
user0008799	1932-0000-0312-9FD2
user0008800	48B6-0000-0339-0319
user0008801	8EB4-0000-0343-8287
user0008802	1932-0000-0338-B4FB
user0008803	315C-0000-0330-11C8
user0008804	48BA-0000-0310-6FDF
user0008805	5FFF-0000-0340-F2A4
user0008806	8EB5-0000-035C-BBC7
user0008807	1935-0000-032C-DC57
user0008808	48BA-0000-0358-F3CE
user0008809	315F-0000-0351-61E3
user0008810	6000-0000-0352-F95F
user0008811	D5D2-0000-034F-C8B8
user0008812	48BB-0000-0320-F1E5
user0008813	8EB6-0000-0321-BEA9
user0008814	3161-0000-035C-3E75
user0008815	D5D4-0000-02FF-9286
user0008816	48BC-0000-0361-9F7E
user0008817	6004-0000-0330-98D5
user0008818	ED24-0000-0344-2952
user0008819	8EBA-0000-034E-734C
user0008820	3164-0000-0357-FA55
user0008821	D5D6-0000-0356-E4C1
user0008822	ED24-0000-035D-DFB9
user0008823	8EBA-0000-0365-4009
user0008824	1936-0000-02FF-DAD4
user0008825	8EBE-0000-0320-8B3A
user0008826	1938-0000-032F-5A66
user0008827	193A-0000-0317-E7AB
user0008828	193B-0000-0324-E7A3
user0008829	193C-0000-0303-B091
user0008830	193D-0000-033F-4037
user0008831	193D-0000-0340-EAED
user0008832	48BE-0000-0307-B3D0
user0008833	48C0-0000-030E-3E40
user0008834	48C0-0000-0311-D404
user0008835	48C0-0000-0361-CADF
user0008836	48C3-0000-02FF-AE97
user0008837	6006-0000-0358-04A8
user0008838	6008-0000-0338-73C3
user0008839	6009-0000-033E-B1A9
user0008840	6009-0000-0353-9803
user0008841	600B-0000-031C-6BE9
user0008842	600C-0000-033D-6394
user0008843	3165-0000-030C-EA7C
user0008844	3167-0000-030F-4384
user0008845	3167-0000-0336-3B26
user0008846	3169-0000-0308-2A1F
user0008847	316A-0000-0341-CC30
user0008848	D5D9-0000-033A-0659
user0008849	76D9-0000-031E-BB9E
user0008850	76DA-0000-0316-5F02
user0008851	D5DC-0000-0325-9746
user0008852	76DA-0000-0345-B8AE
user0008853	D5DD-0000-0352-94CB
user0008854	D5E1-0000-0333-1017
user0008855	76DA-0000-0354-B207
user0008856	76DE-0000-033F-957D
user0008857	76E1-0000-0343-56E0
user0008858	76E2-0000-0321-7CD3
user0008859	ED2B-0000-0331-A8C8
user0008860	BE0C-0000-0311-AB70
user0008861	8EC2-0000-0348-F076
user0008862	BE0C-0000-032A-3A32
user0008863	ED2C-0000-0333-A278
user0008864	8EC7-0000-0350-1FB7
user0008865	BE0D-0000-0360-2FA0
user0008866	ED2C-0000-0363-88F1
user0008867	8EC8-0000-030C-DED7
user0008868	BE11-0000-034E-6CCD
user0008869	ED31-0000-033B-4A30
user0008870	D5E9-0000-0339-F8A2
user0008871	8EC9-0000-0306-AD04
user0008872	ED36-0000-035F-915D
user0008873	BE14-0000-034E-B054
user0008874	48C4-0000-0319-F943
user0008875	316A-0000-034D-5E37
user0008876	D5E9-0000-0348-8271
user0008877	8ECA-0000-0350-159F
user0008878	BE15-0000-033E-AFCA
user0008879	ED3A-0000-0306-FB04
user0008880	6014-0000-0315-F55A
user0008881	48C5-0000-033C-A65A
user0008882	8ECF-0000-0323-7C1D
user0008883	316D-0000-0329-15FC
user0008884	A691-0000-0331-FC15
user0008885	D5EE-0000-0314-FCCD
user0008886	BE16-0000-0357-1077
user0008887	76E4-0000-0340-8F7F
user0008888	ED3B-0000-0367-5BA1
user0008889	48C6-0000-0305-8991
user0008890	6015-0000-033D-4345
user0008891	1940-0000-032E-3868
user0008892	8ED1-0000-032F-1E52
user0008893	D5F6-0000-0341-A454
user0008894	316E-0000-0322-7EB5
user0008895	316F-0000-032F-5BDD
user0008896	3170-0000-0344-2C53
user0008897	3172-0000-0349-211E
user0008898	3173-0000-030F-C1D6
user0008899	3174-0000-035A-87AA
user0008900	3175-0000-034A-C80E
user0008901	3175-0000-0352-3131
user0008902	A692-0000-0344-1801
user0008903	BE17-0000-0332-4B8E
user0008904	BE18-0000-0305-24E4
user0008905	BE18-0000-0343-7972
user0008906	76EC-0000-0360-A6A6
user0008907	76EE-0000-0307-9F01
user0008908	1940-0000-0331-2D61
user0008909	1942-0000-0323-3323
user0008910	D5F7-0000-0343-7F3F
user0008911	D5FA-0000-0361-1B25
user0008912	D5FB-0000-0358-0658
user0008913	D5FC-0000-0306-AB99
user0008914	D5FE-0000-033D-8A8A
user0008915	D603-0000-0320-0D6F
user0008916	D604-0000-032A-2EC1
user0008917	D604-0000-0348-29FD
user0008918	D606-0000-0313-2E8C
user0008919	D606-0000-0359-BB51
user0008920	D608-0000-0331-6E56
user0008921	D60B-0000-034E-570F
user0008922	D60B-0000-0351-AC5F
user0008923	D60E-0000-031D-162E
user0008924	6018-0000-035D-8DA2
user0008925	601E-0000-0304-A2E8
user0008926	6021-0000-0331-1146
user0008927	6021-0000-034D-D187
user0008928	6022-0000-032D-583B
user0008929	6023-0000-032C-5AF9
user0008930	6025-0000-0341-75A4
user0008931	6028-0000-030B-2A1D
user0008932	48C8-0000-032B-6EA3
user0008933	48C9-0000-0329-0B10
user0008934	48CA-0000-0302-EC2E
user0008935	48CA-0000-0351-F850
user0008936	48CB-0000-0326-5402
user0008937	48CB-0000-034F-E7EC
user0008938	8ED2-0000-031C-F9B3
user0008939	8ED4-0000-0312-7C63
user0008940	8ED6-0000-0329-7256
user0008941	ED3C-0000-032C-2823
user0008942	A692-0000-034C-C4C8
user0008943	A695-0000-0341-C6E6
user0008944	ED3D-0000-034F-4B48
user0008945	1943-0000-034C-F707
user0008946	76EE-0000-0310-8923
user0008947	A696-0000-030C-E6FC
user0008948	ED3E-0000-030B-29E0
user0008949	BE1B-0000-030F-3C67
user0008950	ED3E-0000-0327-83E5
user0008951	1948-0000-0313-A88B
user0008952	A698-0000-033F-1215
user0008953	76F4-0000-035B-FF23
user0008954	8ED7-0000-0326-DD31
user0008955	1949-0000-034E-3C97
user0008956	ED3E-0000-0336-26B4
user0008957	A699-0000-032D-9EE4
user0008958	8EDD-0000-0334-A4E6
user0008959	76F6-0000-030C-31D8
user0008960	194D-0000-030D-3BCF
user0008961	ED3F-0000-0308-38AB
user0008962	76F7-0000-033C-E703
user0008963	A699-0000-0344-C5EC
user0008964	BE1E-0000-0305-E74F
user0008965	8EDE-0000-0358-04F4
user0008966	194E-0000-032A-9D87
user0008967	ED43-0000-0337-A369
user0008968	76F9-0000-0350-024F
user0008969	BE1F-0000-02FF-DBFA
user0008970	8EDF-0000-0348-8D00
user0008971	A69B-0000-0321-52F3
user0008972	1950-0000-033F-826C
user0008973	ED46-0000-0352-4BE9
user0008974	76FA-0000-0309-3CB7
user0008975	A69C-0000-034D-640D
user0008976	3179-0000-0342-E6D5
user0008977	317A-0000-0309-4597
user0008978	317A-0000-030A-873C
user0008979	317B-0000-0338-E618
user0008980	317C-0000-032E-D853
user0008981	317D-0000-0354-803B
user0008982	3180-0000-0317-4E11
user0008983	3181-0000-0311-297C
user0008984	3181-0000-0316-18A9
user0008985	1955-0000-0320-852A
user0008986	1955-0000-033B-388E
user0008987	1957-0000-0302-E99A
user0008988	195D-0000-0320-ED34
user0008989	BE1F-0000-032B-10D8
user0008990	48CE-0000-033F-1213
user0008991	48D3-0000-0322-F494
user0008992	BE29-0000-0300-3A23
user0008993	48D4-0000-034A-593C
user0008994	BE29-0000-035C-BFB9
user0008995	48D6-0000-0312-A4E2
user0008996	BE2D-0000-034C-F77A
user0008997	48D7-0000-033A-0D50
user0008998	BE2F-0000-034C-0D95
user0008999	48D9-0000-030C-DD35
user0009000	BE31-0000-0361-C51B
user0009001	48D9-0000-0367-F283
user0009002	BE3C-0000-030F-C750
user0009003	48DA-0000-032A-5988
user0009004	BE3E-0000-0352-982D
user0009005	48DC-0000-0364-8BE1
user0009006	BE41-0000-034C-89EF
user0009007	48E0-0000-0334-106E
user0009008	BE42-0000-0362-3602
user0009009	BE43-0000-0363-C04B
user0009010	BE47-0000-0330-10B7
user0009011	BE47-0000-0339-68DD
user0009012	BE49-0000-035C-26CD
user0009013	BE4C-0000-030B-D019
user0009014	BE4C-0000-0339-C7A5
user0009015	ED48-0000-0351-760D
user0009016	ED4B-0000-0369-41B0
user0009017	ED4C-0000-0334-AE28
user0009018	76FA-0000-0331-FBFC
user0009019	76FD-0000-030F-AE92
user0009020	76FE-0000-033A-6982
user0009021	8EE0-0000-0316-8C42
user0009022	8EE0-0000-035A-A2E9
user0009023	8EE1-0000-0338-C4AD
user0009024	8EE4-0000-0301-9475
user0009025	8EE5-0000-0331-BF9C
user0009026	8EF0-0000-0304-4AAE
user0009027	A69E-0000-0304-A54E
user0009028	A6A0-0000-0363-C48C
user0009029	6028-0000-0324-3619
user0009030	A6A2-0000-0360-3C9F
user0009031	00B7-0000-030C-E720
user0009032	6028-0000-0341-4399
user0009033	ED4D-0000-0329-1686
user0009034	76FE-0000-033D-60DD
user0009035	A6A3-0000-0352-7F81
user0009036	195E-0000-0341-0DDC
user0009037	00BB-0000-034E-3FF0
user0009038	6029-0000-031B-AC76
user0009039	ED50-0000-031E-F4BB
user0009040	7701-0000-033C-52D4
user0009041	A6A7-0000-0350-C3AC
user0009042	1960-0000-031A-70D4
user0009043	00BE-0000-032F-DA20
user0009044	602B-0000-032E-D75A
user0009045	ED50-0000-034E-53E4
user0009046	7703-0000-0321-41A2
user0009047	A6AA-0000-0309-D4B7
user0009048	1962-0000-0300-A9BD
user0009049	00BE-0000-034F-2260
user0009050	602C-0000-0341-B60A
user0009051	7706-0000-0311-0007
user0009052	ED54-0000-030D-6243
user0009053	1963-0000-0308-ECC1
user0009054	A6AA-0000-0358-87FE
user0009055	00C3-0000-034F-2698
user0009056	8EF1-0000-0338-271D
user0009057	602F-0000-0321-C96E
user0009058	D60E-0000-033C-FC68
user0009059	ED54-0000-0345-57B2
user0009060	7708-0000-0327-B12E
user0009061	8EF3-0000-0301-0F00
user0009062	00C4-0000-032B-5474
user0009063	00C4-0000-0375-FD8E
user0009064	00C7-0000-0321-E50B
user0009065	00C8-0000-0321-A3DA
user0009066	00C8-0000-033D-6152
user0009067	00C9-0000-0307-03CC
user0009068	00C9-0000-032B-8CE1
user0009069	00CC-0000-0363-8F55
user0009070	00CF-0000-030F-5DFF
user0009071	00D0-0000-033F-5228
user0009072	00D0-0000-0357-7191
user0009073	00D0-0000-0359-92D9
user0009074	00D1-0000-030B-2386
user0009075	00D3-0000-0358-06F5
user0009076	00D7-0000-033C-07F8
user0009077	00DA-0000-032A-9FB1
user0009078	00DC-0000-0318-7928
user0009079	00DD-0000-0340-B7A7
user0009080	00DF-0000-0309-EE7D
user0009081	00E1-0000-030B-3036
user0009082	00E1-0000-033B-FD15
user0009083	00E4-0000-0311-EE5E
user0009084	00E5-0000-035D-49B9
user0009085	00E8-0000-02FF-B01F
user0009086	00EC-0000-030B-74EB
user0009087	00F0-0000-031C-7095
user0009088	00F7-0000-031A-5215
user0009089	00F7-0000-0350-FBC4
user0009090	00FA-0000-0352-B397
user0009091	00FC-0000-0355-7D95
user0009092	00FD-0000-0333-B96F
user0009093	0101-0000-0347-C8A3
user0009094	0106-0000-0353-6FD3
user0009095	0108-0000-0311-07E6
user0009096	010B-0000-0302-C71A
user0009097	010C-0000-032C-A2CB
user0009098	1963-0000-0323-1CFA
user0009099	1964-0000-0352-0A07
user0009100	196D-0000-0350-7A9D
user0009101	196F-0000-0329-0F5F
user0009102	1971-0000-0308-3993
user0009103	D60F-0000-0347-C61E
user0009104	D614-0000-034B-44EA
user0009105	D615-0000-032E-11C0
user0009106	D617-0000-0303-7E76
user0009107	D618-0000-0343-D1D2
user0009108	D619-0000-0340-C9A8
user0009109	D61A-0000-031D-FEC6
user0009110	D61B-0000-0341-ED31
user0009111	D61E-0000-035B-06AD
user0009112	A6AD-0000-0338-CCBA
user0009113	A6AD-0000-034C-1F26
user0009114	A6AE-0000-0323-8B45
user0009115	A6AE-0000-0347-41ED
user0009116	ED55-0000-0302-9067
user0009117	ED57-0000-0311-B35F
user0009118	ED58-0000-0302-1470
user0009119	ED58-0000-0311-C6DB
user0009120	ED58-0000-032C-9CA6
user0009121	770A-0000-0322-81EC
user0009122	7711-0000-02FF-8CBE
user0009123	7711-0000-0354-5FB6
user0009124	7713-0000-0328-946E
user0009125	7715-0000-0356-42F5
user0009126	6031-0000-0322-56D7
user0009127	3181-0000-0340-163C
user0009128	3181-0000-0353-6F12
user0009129	6035-0000-0331-114A
user0009130	3182-0000-034E-A5D1
user0009131	6039-0000-035D-7C89
user0009132	3183-0000-0303-181F
user0009133	6043-0000-0337-D6C2
user0009134	3184-0000-0354-3BA1
user0009135	3186-0000-0339-6CD5
user0009136	3188-0000-0347-3CB1
user0009137	318E-0000-0357-D0C3
user0009138	318F-0000-035C-37FB
user0009139	3190-0000-030E-C93B
user0009140	8EF3-0000-0359-3EA2
user0009141	8EF4-0000-033F-3902
user0009142	8EF5-0000-0312-71FF
user0009143	48E0-0000-0342-1C2E
user0009144	8EF8-0000-0353-11B7
user0009145	48E2-0000-034F-0F56
user0009146	A6AF-0000-032C-5AD9
user0009147	8EFE-0000-0327-BEB2
user0009148	6045-0000-031C-7953
user0009149	1971-0000-032C-94C4
user0009150	48E7-0000-0334-A30D
user0009151	8EFF-0000-0322-56A2
user0009152	A6AF-0000-0333-A4CB
user0009153	6045-0000-034A-56AA
user0009154	1972-0000-032C-2840
user0009155	ED5B-0000-030B-3E07
user0009156	7716-0000-0344-E972
user0009157	48E9-0000-0322-EB22
user0009158	A6B1-0000-0321-B81D
user0009159	6045-0000-034C-0AB2
user0009160	ED5C-0000-032C-D0BC
user0009161	8F00-0000-0315-14B3
user0009162	48EA-0000-0323-E8E6
user0009163	A6B1-0000-034E-9C4B
user0009164	1975-0000-0312-4661
user0009165	7719-0000-0348-778D
user0009166	6048-0000-0323-E826
user0009167	8F02-0000-0327-B84B
user0009168	ED5C-0000-032E-5155
user0009169	A6B3-0000-0310-7074
user0009170	48EA-0000-0356-A34B
user0009171	6049-0000-0318-831E
user0009172	7721-0000-0314-6140
user0009173	ED5E-0000-033E-B8FE
user0009174	197A-0000-0343-7A36
user0009175	8F02-0000-034C-2B32
user0009176	D620-0000-0305-54CD
user0009177	BE4D-0000-031A-FD63
user0009178	D623-0000-0323-1D65
user0009179	BE4E-0000-0323-85BC
user0009180	BE55-0000-033D-565D
user0009181	D625-0000-0312-87F9
user0009182	D62D-0000-0332-FE7E
user0009183	BE57-0000-032A-96BA
user0009184	D62E-0000-0328-785B
user0009185	BE58-0000-033E-4851
user0009186	BE5A-0000-0304-14AF
user0009187	D62E-0000-035D-11CB
user0009188	D62F-0000-0316-0A10
user0009189	BE5B-0000-0328-ECCE
user0009190	D630-0000-0331-49C1
user0009191	BE5C-0000-0305-106E
user0009192	BE5D-0000-0378-5FE5
user0009193	D631-0000-0333-930F
user0009194	BE5E-0000-0307-C375
user0009195	D631-0000-034F-099E
user0009196	A6B3-0000-0353-7096
user0009197	A6B8-0000-0331-379B
user0009198	A6B9-0000-033D-57F5
user0009199	A6BD-0000-0304-2622
user0009200	48EC-0000-033E-5E6D
user0009201	48EC-0000-035A-2750
user0009202	48F3-0000-0355-A2AD
user0009203	604A-0000-0324-B49D
user0009204	604C-0000-0362-9794
user0009205	604D-0000-0309-B767
user0009206	6052-0000-0340-A2F8
user0009207	7723-0000-0315-CB29
user0009208	7725-0000-033F-5A8B
user0009209	7727-0000-0338-3E1E
user0009210	7728-0000-0355-F000
user0009211	7729-0000-0321-8B0B
user0009212	772A-0000-0308-FD0F
user0009213	772A-0000-0328-36FB
user0009214	ED62-0000-0354-907A
user0009215	ED62-0000-0355-F37B
user0009216	ED63-0000-034C-9BA4
user0009217	ED63-0000-035F-B8CB
user0009218	ED65-0000-0320-1C7E
user0009219	ED65-0000-0325-12C2
user0009220	197C-0000-0308-755D
user0009221	197C-0000-034B-75A6
user0009222	197D-0000-0349-6BD7
user0009223	197D-0000-0358-ED57
user0009224	197E-0000-0356-50D8
user0009225	8F08-0000-030B-459B
user0009226	3192-0000-034E-6894
user0009227	8F0A-0000-030C-9218
user0009228	8F0C-0000-031E-2BEB
user0009229	3195-0000-0355-014C
user0009230	8F0F-0000-0311-A12B
user0009231	3197-0000-0304-1661
user0009232	48F6-0000-0342-1E5A
user0009233	8F0F-0000-035A-E037
user0009234	3198-0000-033D-6E65
user0009235	48FA-0000-0318-F955
user0009236	A6C0-0000-0324-3BB0
user0009237	8F11-0000-034F-BDF5
user0009238	6055-0000-0317-E810
user0009239	197F-0000-0342-C7AC
user0009240	48FF-0000-0348-A48A
user0009241	8F18-0000-0364-E83D
user0009242	A6C0-0000-0335-90CD
user0009243	6058-0000-0344-6FC5
user0009244	319A-0000-0311-E926
user0009245	4901-0000-032A-A60D
user0009246	ED67-0000-0325-BC49
user0009247	8F1A-0000-0357-899E
user0009248	1981-0000-02FF-96F8
user0009249	A6C1-0000-033D-F208
user0009250	6058-0000-0346-313C
user0009251	772A-0000-035B-4350
user0009252	4901-0000-0340-B49A
user0009253	319D-0000-0324-FAA6
user0009254	1982-0000-0355-D6E3
user0009255	8F1B-0000-031B-D5E4
user0009256	605B-0000-034C-97C2
user0009257	ED68-0000-0348-A2CE
user0009258	A6C5-0000-0351-E077
user0009259	4902-0000-031D-FBFC
user0009260	319D-0000-0327-7D4A
user0009261	31A1-0000-0333-3E97
user0009262	31A2-0000-033C-E8C7
user0009263	31A3-0000-0344-89D8
user0009264	7730-0000-033B-6907
user0009265	7730-0000-0346-1F70
user0009266	7734-0000-0327-2D4B
user0009267	7735-0000-0347-C727
user0009268	7738-0000-036B-027D
user0009269	773A-0000-032F-560E
user0009270	773A-0000-0339-1D73
user0009271	774C-0000-0342-E155
user0009272	774C-0000-0367-C6D5
user0009273	774E-0000-0365-F791
user0009274	7752-0000-032D-9866
user0009275	7752-0000-0356-F2BF
user0009276	7754-0000-0354-4C8B
user0009277	7756-0000-0358-6022
user0009278	7757-0000-032A-355D
user0009279	7759-0000-0361-1357
user0009280	775D-0000-032D-93A5
user0009281	605C-0000-032C-DD88
user0009282	605D-0000-0327-68C1
user0009283	605D-0000-0343-55F8
user0009284	605D-0000-0344-2641
user0009285	6060-0000-0323-65C8
user0009286	6062-0000-035C-54A4
user0009287	1983-0000-0359-9921
user0009288	1986-0000-032F-CD88
user0009289	1986-0000-0340-2441
user0009290	1987-0000-033C-09C0
user0009291	1987-0000-035D-69EC
user0009292	198C-0000-034D-0553
user0009293	1990-0000-030E-C186
user0009294	ED6B-0000-0304-4DF0
user0009295	8F1D-0000-032F-1A6E
user0009296	ED6B-0000-034B-BD02
user0009297	8F20-0000-0343-8018
user0009298	ED6C-0000-0328-648F
user0009299	8F22-0000-0318-78BE
user0009300	ED6C-0000-0336-5931
user0009301	8F23-0000-0357-FE64
user0009302	ED6C-0000-0346-0AA0
user0009303	8F25-0000-033F-412B
user0009304	ED6C-0000-034C-AE1B
user0009305	8F28-0000-0355-8E67
user0009306	ED6E-0000-033E-A695
user0009307	8F28-0000-0360-BBA3
user0009308	8F29-0000-0329-7F8C
user0009309	ED6F-0000-030F-B2D3
user0009310	8F2A-0000-0343-6F31
user0009311	8F2B-0000-031B-1113
user0009312	4903-0000-0347-40E1
user0009313	4905-0000-030F-317F
user0009314	4907-0000-0317-D164
user0009315	4909-0000-0335-C158
user0009316	490D-0000-030C-1A77
user0009317	490D-0000-0324-6BD5
user0009318	4910-0000-0314-83D1
user0009319	4910-0000-0357-050B
user0009320	4913-0000-034F-CC56
user0009321	4913-0000-035F-F2F9
user0009322	4914-0000-0301-D683
user0009323	4914-0000-035F-B95B
user0009324	A6C6-0000-0331-7660
user0009325	D631-0000-0350-8711
user0009326	BE5F-0000-034B-DADE
user0009327	A6C7-0000-0328-9F3B
user0009328	D635-0000-0323-5DAF
user0009329	BE64-0000-0349-4077
user0009330	A6C8-0000-032E-2C4B
user0009331	A6CB-0000-033F-A3AD
user0009332	D639-0000-0361-15F9
user0009333	BE67-0000-033A-792C
user0009334	D63A-0000-0308-EDB5
user0009335	31A3-0000-035A-2D60
user0009336	A6CC-0000-0310-7256
user0009337	BE68-0000-0322-8EEC
user0009338	D63A-0000-0310-7A8F
user0009339	BE68-0000-0367-9216
user0009340	A6CC-0000-0363-4806
user0009341	31A7-0000-030F-528F
user0009342	D63B-0000-034A-8F36
user0009343	31A8-0000-032F-5BEC
user0009344	A6CD-0000-0339-24CC
user0009345	BE6C-0000-032B-A8DF
user0009346	D63C-0000-0358-06CF
user0009347	A6D0-0000-0345-22F7
user0009348	BE6F-0000-030B-7345
user0009349	31A8-0000-0355-8853
user0009350	D63D-0000-0345-206A
user0009351	6063-0000-034E-0550
user0009352	A6D3-0000-0339-7677
user0009353	ED70-0000-030B-5744
user0009354	31A8-0000-0359-5EBB
user0009355	BE6F-0000-0359-6596
user0009356	6064-0000-0369-AC03
user0009357	1990-0000-033B-6174
user0009358	D640-0000-031A-AF9F
user0009359	A6D6-0000-0327-2A4F
user0009360	A6D6-0000-033E-A328
user0009361	A6D8-0000-032E-AEFE
user0009362	A6DA-0000-0321-20B4
user0009363	A6DA-0000-0328-78D5
user0009364	A6DB-0000-0314-815E
user0009365	ED75-0000-0338-3497
user0009366	ED76-0000-030E-D28D
user0009367	ED77-0000-0332-44C3
user0009368	ED78-0000-0300-0CCF
user0009369	ED7A-0000-0305-0153
user0009370	ED7C-0000-033F-4764
user0009371	ED7E-0000-0339-B979
user0009372	ED80-0000-0336-9DF7
user0009373	ED84-0000-0342-DD1E
user0009374	6066-0000-034B-A0BF
user0009375	6067-0000-0340-A599
user0009376	6068-0000-030E-CF23
user0009377	606D-0000-0333-C187
user0009378	606D-0000-035D-BF81
user0009379	606F-0000-0335-709B
user0009380	6072-0000-0343-A394
user0009381	6072-0000-0349-FCC8
user0009382	BE76-0000-0302-A987
user0009383	31A9-0000-0353-6FC6
user0009384	31AA-0000-032E-B310
user0009385	31AD-0000-0324-862D
user0009386	31B2-0000-0363-F071
user0009387	31B4-0000-0326-560D
user0009388	1990-0000-033B-B7F3
user0009389	8F2D-0000-033E-44C8
user0009390	D640-0000-0358-F661
user0009391	1992-0000-034F-4BF2
user0009392	BE76-0000-0364-B72F
user0009393	8F30-0000-0330-8E90
user0009394	D642-0000-0325-9443
user0009395	BE77-0000-0358-2E71
user0009396	1993-0000-0305-8AC1
user0009397	8F30-0000-0337-C17B
user0009398	D642-0000-0338-ECCB
user0009399	1994-0000-0358-F3B7
user0009400	8F30-0000-0337-F2C5
user0009401	D646-0000-0304-33F0
user0009402	BE79-0000-033A-0ECC
user0009403	1997-0000-0342-195D
user0009404	D647-0000-034D-17B3
user0009405	8F31-0000-0321-90D9
user0009406	BE7A-0000-0349-FDE1
user0009407	199B-0000-0356-6742
user0009408	4916-0000-0314-9EB8
user0009409	D649-0000-0315-16DB
user0009410	8F34-0000-0306-A999
user0009411	31B4-0000-035C-52C8
user0009412	A6DD-0000-0328-732A
user0009413	BE7F-0000-0302-F681
user0009414	4916-0000-032D-B7AF
user0009415	D64A-0000-0347-C5E4
user0009416	199D-0000-030A-8752
